trans_id,buyer_id,buyer,level1,level2,level3,supplier,supplier_id,proclass_code,proclass_title,proclass_level1,proclass_level2,proclass_level3,date,amount
NFTRW6_PAHNFT_gov_2018_04_7,NFTRW6_PAHNFT_gov,PENNINE ACUTE HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-04-01,26049.85
NFTRWD_ULHNFT_gov_2018_04_14,NFTRWD_ULHNFT_gov,UNITED LINCOLNSHIRE HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-04-01,66955.67
E2002_KUHCC_gov_2017_11_1438,E2002_KUHCC_gov,KINGSTON UPON HULL CITY COUNCIL,Local Government,YORKSHIRE & HUMBER,East Riding,DELOITTE LLP,OC303675,201000,Financial Services - Accountancy,Financial Services,Accountancy,,2017-11-01,-353.04
E2002_KUHCC_gov_2017_11_1437,E2002_KUHCC_gov,KINGSTON UPON HULL CITY COUNCIL,Local Government,YORKSHIRE & HUMBER,East Riding,DELOITTE LLP,OC303675,201000,Financial Services - Accountancy,Financial Services,Accountancy,,2017-11-01,1716.8
E2002_KUHCC_gov_2017_11_1440,E2002_KUHCC_gov,KINGSTON UPON HULL CITY COUNCIL,Local Government,YORKSHIRE & HUMBER,East Riding,DELOITTE LLP,OC303675,201000,Financial Services - Accountancy,Financial Services,Accountancy,,2017-11-01,-11009.07
E2002_KUHCC_gov_2017_11_1439,E2002_KUHCC_gov,KINGSTON UPON HULL CITY COUNCIL,Local Government,YORKSHIRE & HUMBER,East Riding,DELOITTE LLP,OC303675,201000,Financial Services - Accountancy,Financial Services,Accountancy,,2017-11-01,53665.09
E2002_KUHCC_gov_2017_11_1441,E2002_KUHCC_gov,KINGSTON UPON HULL CITY COUNCIL,Local Government,YORKSHIRE & HUMBER,East Riding,DELOITTE LLP,OC303675,151515,Healthcare - Public Health - Not Elsewhere Classified,Healthcare,Public Health,Not Elsewhere Classified,2017-11-01,1594.17
NFTRXW_STHNFT_gov_2018_10_24,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,52500
NFTRXW_STHNFT_gov_2018_10_158,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,11250
NFTRXW_STHNFT_gov_2018_10_29,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,47223
NFTRXW_STHNFT_gov_2018_10_59,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,26250
NFTRXW_STHNFT_gov_2018_10_76,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,22500
NFTRXW_STHNFT_gov_2018_10_956,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,-2250
NFTRXW_STHNFT_gov_2018_10_196,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,9444.6
NFTRXW_STHNFT_gov_2018_10_357,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,5250
NFTRXW_STHNFT_gov_2018_10_174,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,10500
NFTRXW_STHNFT_gov_2018_10_419,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,4500
NFTRXW_STHNFT_gov_2018_10_957,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,2250
NFTRXW_STHNFT_gov_2018_10_958,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,2250
NFTRKB_UHCWNFT_gov_2018_06_105,NFTRKB_UHCWNFT_gov,UNIVERSITY HOSPITALS COVENTRY AND WARWIC NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,163.2
EFR003_DFEFARA_gov_2018_07_28,EFR003_DFEFARA_gov,"DEPARTMENT FOR ENVIRONMENT, FOOD AND RURAL AFFAIRS",Central Government,"DEPARTMENT FOR ENVIRONMENT, FOOD AND RURAL AFFAIRS",Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,28900
NFTRKB_UHCWNFT_gov_2018_06_106,NFTRKB_UHCWNFT_gov,UNIVERSITY HOSPITALS COVENTRY AND WARWIC NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,28706.4
NFTRW6_PAHNFT_gov_2018_06_21,NFTRW6_PAHNFT_gov,PENNINE ACUTE HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,179999,Education - Not Elsewhere Classified,Education,Not Elsewhere Classified,,2018-06-01,42969
NFTRKB_UHCWNFT_gov_2018_06_87,NFTRKB_UHCWNFT_gov,UNIVERSITY HOSPITALS COVENTRY AND WARWIC NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,34987
FTRJCX_SWNHSFT_gov_2018_12_27,FTRJCX_SWNHSFT_gov,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,62400
NFTRXC_ESHNFT_gov_2018_10_1,NFTRXC_ESHNFT_gov,EAST SUSSEX HEALTHCARE NHS TRUST,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,56400
E1401_BHCC_gov_2018_12_854,E1401_BHCC_gov,BRIGHTON & HOVE CITY COUNCIL,Local Government,SOUTH EAST,East Sussex,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,9151.49
DFT004_DFT_gov_2018_01_2914,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,2750
DFT004_DFT_gov_2018_01_1831,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,787.5
DFT004_DFT_gov_2018_01_2126,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,1071.6
E1401_BHCC_gov_2019_04_956,E1401_BHCC_gov,BRIGHTON & HOVE CITY COUNCIL,Local Government,SOUTH EAST,East Sussex,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,20182.2
DFT004_DFT_gov_2018_01_4118,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,17197.26
DFT004_DFT_gov_2018_01_5935,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,82327.28
E1501_SBC_gov_2019_04_2139,E1501_SBC_gov,SOUTHEND-ON-SEA BOROUGH COUNCIL,Local Government,EAST OF ENGLAND,Essex,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,27500
DFT004_DFT_gov_2018_01_5800,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,43567.3
DFT004_DFT_gov_2018_01_5965,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,314574.25
DFT004_DFT_gov_2018_01_6893,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,45360
DFT004_DFT_gov_2018_01_5978,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,38120
DFT004_DFT_gov_2018_01_6166,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,38472
DFT004_DFT_gov_2018_01_6169,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,99978
DFT004_DFT_gov_2018_02_6777,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-02-01,80929.4
DFT004_DFT_gov_2018_02_6634,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-02-01,101008.98
DFT004_DFT_gov_2018_02_6557,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-02-01,21638
DFT004_DFT_gov_2018_02_6558,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-02-01,57702.4
DFT004_DFT_gov_2018_02_7606,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-02-01,45360
DFT004_DFT_gov_2018_02_13049,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-02-01,1500
NWR004_NR_gov_2018_04_854,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-04-01,74111
NWR004_NR_gov_2018_04_852,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-04-01,133852.5
NWR004_NR_gov_2018_04_853,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-04-01,48387.5
NWR004_NR_gov_2018_03_904,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,36718.75
NWR004_NR_gov_2018_04_855,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-04-01,134562
E1731_BADBC_gov_2017_11_391,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-11-01,-51420
NWR004_NR_gov_2018_06_919,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,40590
NWR004_NR_gov_2018_06_920,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,47160
NWR004_NR_gov_2018_06_921,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,85799
NWR004_NR_gov_2018_06_922,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,96365
NWR004_NR_gov_2018_06_923,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,201000,Financial Services - Accountancy,Financial Services,Accountancy,,2018-06-01,25633.5
NWR004_NR_gov_2018_07_903,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,44542
NWR004_NR_gov_2018_07_904,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,118778
NWR004_NR_gov_2018_07_905,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,61000
NWR004_NR_gov_2018_09_783,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,51000
NWR004_NR_gov_2018_09_784,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,25000
NWR004_NR_gov_2018_05_897,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-05-01,81944
NWR004_NR_gov_2018_05_898,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-05-01,106966
NWR004_NR_gov_2018_05_899,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,201000,Financial Services - Accountancy,Financial Services,Accountancy,,2018-05-01,59500
NWR004_NR_gov_2018_08_928,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,52875
NWR004_NR_gov_2018_08_929,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,35250
NWR004_NR_gov_2018_08_930,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,55125
NWR004_NR_gov_2018_08_931,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,103930
NWR004_NR_gov_2018_08_932,NWR004_NR_gov,NETWORK RAIL,Central Government,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,60500
E1731_BADBC_gov_2017_11_392,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-11-01,51419.5
E1731_BADBC_gov_2017_11_393,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-11-01,51420
E1731_BADBC_gov_2017_11_394,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-11-01,3750
E1731_BADBC_gov_2017_11_395,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-11-01,1675
E1731_BADBC_gov_2017_11_396,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-11-01,4750
CAB010_CO_gov_2019_04_59,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,68300
E1731_BADBC_gov_2017_04_1204,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-04-01,40553
E1731_BADBC_gov_2017_10_274,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-10-01,29000
CAB010_CO_gov_2019_04_66,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,77600
CAB010_CO_gov_2019_04_236,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,49700
CAB010_CO_gov_2019_04_9,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,27000
E1731_BADBC_gov_2018_02_329,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-02-01,24007.27
CAB010_CO_gov_2019_05_173,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,26100
CAB010_CO_gov_2019_05_183,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,142500
CAB010_CO_gov_2019_05_193,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,601490
CAB010_CO_gov_2019_05_174,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,33750
CAB010_CO_gov_2019_05_184,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,159435
CAB010_CO_gov_2019_05_185,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,232460.7
CAB010_CO_gov_2019_05_175,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,34200
CAB010_CO_gov_2019_05_186,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,256575
CAB010_CO_gov_2019_05_187,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,269992
CAB010_CO_gov_2019_05_197,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,96726.32
CAB010_CO_gov_2019_05_176,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,34920
CAB010_CO_gov_2019_05_188,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,422870
CAB010_CO_gov_2019_05_189,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,512020
CAB010_CO_gov_2019_05_190,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,560670
CAB010_CO_gov_2019_05_191,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,574740
CAB010_CO_gov_2019_05_192,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,600590
CAB010_CO_gov_2019_05_177,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,45460
CAB010_CO_gov_2019_05_178,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,107010
CAB010_CO_gov_2019_05_179,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,117856
CAB010_CO_gov_2019_05_180,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,134295
CAB010_CO_gov_2019_05_181,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,138805
CAB010_CO_gov_2019_05_182,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,142215.9
DID030_DFID_gov_2019_04_767,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,66693
E1731_BADBC_gov_2018_01_358,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,49682
CAB010_CO_gov_2019_05_238,CAB010_CO_gov,CABINET OFFICE,Central Government,CABINET OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,67300.26
NHTRXTFT_BASMHNFT_gov_2017_04_13,NHTRXTFT_BASMHNFT_gov,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-04-01,35485.2
DES022_DFE_gov_2019_04_3471,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,238086
DID030_DFID_gov_2017_02_1045,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-02-01,28900.66
DID030_DFID_gov_2019_04_768,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,14568
DID030_DFID_gov_2019_04_769,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,4355
DID030_DFID_gov_2019_04_770,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,2345
DID030_DFID_gov_2019_04_771,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,7845
DID030_DFID_gov_2019_04_772,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,35912
E0501_PCC_gov_2019_03_521,E0501_PCC_gov,PETERBOROUGH CITY COUNCIL,Local Government,EAST OF ENGLAND,Cambridgeshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-03-01,13644.44
DWP032_DFWAP_gov_2018_07_318,DWP032_DFWAP_gov,DEPARTMENT FOR WORK AND PENSIONS,Central Government,DEPARTMENT FOR WORK AND PENSIONS (DWP),Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,97142
